participant_id,session,task_type,trial_number,block_number,is_practice,coherence,direction,trial_start_trigger,stimulus_trigger,response_trigger,feedback_trigger,response,accuracy,reaction_time,stimulus_onset_time,response_time,trial_duration
Johan_control,1,control,35,1,0,0.12,right,20,114,2,10,right,1,1.180647,1330.658764,1331.83941,1.185613
Johan_control,1,control,36,1,0,0.25,right,20,127,1,11,left,0,1.846474,1332.975562,1334.822036,1.84773
Johan_control,1,control,37,1,0,0.12,right,20,114,2,10,right,1,1.601282,1335.774919,1337.376201,1.602296
Johan_control,1,control,38,1,0,0.03,right,20,105,1,11,left,0,1.977977,1338.559273,1340.53725,1.979106
Johan_control,1,control,39,1,0,0.06,left,20,107,nan,nan,none,nan,nan,1341.425902,nan,2.008766
Johan_control,1,control,40,1,0,0.0,right,20,102,1,11,left,0,1.812392,1344.457836,1346.270228,1.813475
Johan_control,1,control,41,1,0,0.25,left,20,126,1,10,left,1,1.954942,1347.301209,1349.256151,1.958916
Johan_control,1,control,42,1,0,0.12,right,20,114,2,10,right,1,1.743819,1350.367653,1352.111473,1.749598
Johan_control,1,control,43,1,0,0.0,right,20,102,nan,nan,none,nan,nan,1353.201347,nan,2.00028
Johan_control,1,control,44,1,0,0.12,right,20,114,nan,nan,none,nan,nan,1356.191879,nan,2.009404
Johan_control,1,control,45,1,0,0.12,right,20,114,2,10,right,1,1.420278,1359.091785,1360.512063,1.426267
Johan_control,1,control,46,1,0,0.5,right,20,152,1,11,left,0,1.568486,1361.358538,1362.927024,1.569547
Johan_control,1,control,47,1,0,0.0,right,20,102,2,10,right,1,1.051575,1363.925283,1364.976858,1.052705
Johan_control,1,control,48,1,0,0.25,right,20,127,1,11,left,0,0.746455,1366.057664,1366.804119,0.747551
Johan_control,1,control,49,1,0,0.5,left,20,151,1,10,left,1,0.919882,1367.751097,1368.670978,0.920955
Johan_control,1,control,50,1,0,0.06,left,20,107,2,11,right,0,1.294977,1369.625645,1370.920622,1.296021
Johan_control,1,control,51,1,0,0.06,left,20,107,1,10,left,1,1.684964,1371.85866,1373.543625,1.686169
Johan_control,1,control,52,1,0,0.5,right,20,152,2,10,right,1,1.295625,1374.641885,1375.93751,1.29668
Johan_control,1,control,53,1,0,0.25,left,20,126,1,10,left,1,1.186586,1376.918016,1378.104602,1.187644
Johan_control,1,control,54,1,0,0.06,right,20,108,2,10,right,1,1.395312,1378.941994,1380.337306,1.39641
Johan_control,1,control,55,1,0,0.03,left,20,104,1,10,left,1,1.364321,1381.358268,1382.722589,1.367445
Johan_control,1,control,56,1,0,0.25,right,20,127,2,10,right,1,1.205156,1383.568051,1384.773206,1.209998
Johan_control,1,control,57,1,0,0.06,right,20,108,1,11,left,0,1.63735,1385.641561,1387.278911,1.643055
Johan_control,1,control,58,1,0,0.12,left,20,113,1,10,left,1,1.436313,1388.334637,1389.77095,1.437362
Johan_control,1,control,59,1,0,0.25,right,20,127,2,10,right,1,1.582057,1391.008719,1392.590776,1.587089
Johan_control,1,control,60,1,0,0.25,left,20,126,1,10,left,1,1.23637,1393.468067,1394.704437,1.237403
Johan_control,1,control,61,1,0,0.0,left,20,101,2,11,right,0,1.995454,1395.742182,1397.737635,1.9966
Johan_control,1,control,62,1,0,0.0,right,20,102,1,11,left,0,1.225085,1398.984686,1400.209771,1.226114
Johan_control,1,control,63,1,0,0.25,right,20,127,2,10,right,1,1.458433,1401.301301,1402.759734,1.459473
Johan_control,1,control,64,1,0,0.03,left,20,104,1,10,left,1,1.625849,1403.818118,1405.443967,1.626903
Johan_control,1,control,65,1,0,0.12,right,20,114,2,10,right,1,1.867003,1406.492072,1408.359074,1.867961
Johan_control,1,control,66,1,0,0.03,right,20,105,nan,nan,none,nan,nan,1409.451317,nan,2.000283
