participant_id,session,task_type,trial_number,block_number,is_practice,coherence,direction,trial_start_trigger,stimulus_trigger,response_trigger,feedback_trigger,response,accuracy,reaction_time,stimulus_onset_time,response_time,trial_duration
CLA,1,control,37,1,0,0.03,right,20,105,1,11,left,0,0.883632,1395.370432,1396.254065,0.883882
CLA,1,control,38,1,0,0.5,right,20,152,2,10,right,1,0.517684,1397.103065,1397.620749,0.517928
CLA,1,control,39,1,0,0.06,right,20,108,1,11,left,0,0.749879,1398.48761,1399.237489,0.750147
CLA,1,control,40,1,0,0.0,right,20,102,1,11,left,0,1.267678,1400.270483,1401.538161,1.268013
CLA,1,control,41,1,0,0.03,right,20,105,2,10,right,1,0.917444,1402.620867,1403.538311,0.917725
CLA,1,control,42,1,0,0.03,left,20,104,2,11,right,0,0.98556,1404.63772,1405.62328,1.000706
CLA,1,control,43,1,0,0.12,right,20,114,1,11,left,0,1.066658,1406.75467,1407.821329,1.066902
CLA,1,control,44,1,0,0.0,left,20,101,2,11,right,0,1.100107,1409.005039,1410.105147,1.100422
CLA,1,control,45,1,0,0.0,right,20,102,2,10,right,1,1.234107,1411.104555,1412.338661,1.234356
CLA,1,control,46,1,0,0.25,right,20,127,2,10,right,1,0.783388,1413.371648,1414.155036,0.783693
CLA,1,control,47,1,0,0.5,right,20,152,2,10,right,1,0.701067,1415.18816,1415.889227,0.701377
CLA,1,control,48,1,0,0.25,right,20,127,2,10,right,1,0.817291,1416.837995,1417.655285,0.817539
CLA,1,control,49,1,0,0.25,right,20,127,2,10,right,1,0.850324,1418.671703,1419.522027,0.850563
CLA,1,control,50,1,0,0.5,right,20,152,2,10,right,1,0.701315,1420.536565,1421.23788,0.701629
CLA,1,control,51,1,0,0.5,left,20,151,1,10,left,1,0.602663,1422.236651,1422.839313,0.602955
CLA,1,control,52,1,0,0.12,right,20,114,2,10,right,1,1.438145,1423.920317,1425.358462,1.452323
CLA,1,control,53,1,0,0.12,right,20,114,2,10,right,1,1.068099,1426.421624,1427.489723,1.068355
CLA,1,control,54,1,0,0.12,right,20,114,2,10,right,1,1.300963,1428.505305,1429.806269,1.301204
CLA,1,control,55,1,0,0.0,right,20,102,1,11,left,0,1.150506,1430.821735,1431.97224,1.150752
CLA,1,control,56,1,0,0.5,right,20,152,2,10,right,1,0.600333,1432.972226,1433.57256,0.600642
CLA,1,control,57,1,0,0.5,right,20,152,2,10,right,1,0.53338,1434.622055,1435.155435,0.533657
CLA,1,control,58,1,0,0.06,right,20,108,1,11,left,0,0.633464,1436.222423,1436.855888,0.633704
CLA,1,control,59,1,0,0.03,right,20,105,1,11,left,0,1.053869,1437.971953,1439.025821,1.067631
CLA,1,control,60,1,0,0.12,left,20,113,1,10,left,1,0.785169,1440.221745,1441.006914,0.785415
CLA,1,control,61,1,0,0.12,left,20,113,1,10,left,1,0.784727,1441.972059,1442.756787,0.784965
CLA,1,control,62,1,0,0.0,left,20,101,2,11,right,0,1.301176,1443.689207,1444.990383,1.301418
CLA,1,control,63,1,0,0.25,left,20,126,1,10,left,1,0.501239,1446.022515,1446.523754,0.501541
CLA,1,control,64,1,0,0.03,left,20,104,2,11,right,0,0.884014,1447.656113,1448.540128,0.884263
CLA,1,control,65,1,0,0.12,right,20,114,1,11,left,0,0.71797,1449.639538,1450.357508,0.718286
CLA,1,control,66,1,0,0.03,right,20,105,2,10,right,1,0.767554,1451.456564,1452.224118,0.767803
CLA,1,control,67,1,0,0.12,left,20,113,1,10,left,1,0.88359,1453.255481,1454.13907,0.883834
CLA,1,control,68,1,0,0.5,right,20,152,2,10,right,1,0.50169,1455.205601,1455.707291,0.501949
CLA,1,control,69,1,0,0.06,right,20,108,1,11,left,0,0.736423,1456.939911,1457.676334,0.750936
CLA,1,control,70,1,0,0.5,right,20,152,2,10,right,1,0.784631,1458.623508,1459.408139,0.784988
